Entity ID,Entity,Risk Score at Detection,Current Risk Score,Source,Description,Detectors,Malware,Mitre Codes,Event Source,Event ID,Detection Time
LCpfc3,CVE-2012-0152,99,99,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T11:28:05.000Z
MaDoQp,CVE-2014-6361,66,66,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T11:28:05.000Z
QX0Njv,CVE-2016-0167,99,89,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T11:27:06.000Z
NXLRk1,CVE-2009-0266,66,66,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T11:27:06.000Z
Z0LetF,CVE-2019-9859,66,66,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T11:26:05.000Z
eNNrgg,CVE-2020-6507,99,89,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T11:26:05.000Z
L0R5Ec,CVE-2014-6352,99,89,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T11:25:07.000Z
KLawjE,CVE-2010-2568,99,99,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T11:23:05.000Z
NPRV7D,CVE-2015-0031,91,85,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T11:23:05.000Z
iAfWFv,CVE-2021-3493,99,99,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T11:22:04.000Z
iv8kq6,CVE-2020-23302,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T11:22:04.000Z
uzVof6,CVE-2024-28424,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T11:21:05.000Z
LE7QcH,CVE-2004-2271,67,67,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T11:20:07.000Z
LEyJ5r,CVE-2010-4452,99,96,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T11:18:05.000Z
LE7RU2,CVE-2006-3730,99,96,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T11:17:05.000Z
LFRADG,CVE-2006-0009,95,84,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T11:16:05.000Z
iEU2Bw,CVE-2021-21224,99,89,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T11:15:06.000Z
Ti8r8j,CVE-2017-9248,99,89,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T11:14:05.000Z
mBh2V-,CVE-2022-1043,99,89,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T11:12:05.000Z
lJRQka,CVE-2022-21215,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T11:11:05.000Z
uQMXwR,CVE-2024-23897,99,89,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T11:11:05.000Z
kE7QTh,CVE-2021-29903,0,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T11:10:07.000Z
s4mc1-,CVE-2023-45048,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T11:10:07.000Z
K_B5L0,CVE-2013-1288,92,86,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T11:09:05.000Z
c7zZsq,CVE-2020-6418,99,89,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T11:08:05.000Z
LExghX,CVE-2013-3340,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T11:08:05.000Z
NWlKWo,CVE-1999-0198,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T11:07:04.000Z
LExkOR,CVE-2013-2171,94,84,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T11:07:04.000Z
XAdQOf,CVE-2017-11564,66,66,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T11:06:05.000Z
YVZ9Xs,CVE-2018-19659,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T11:04:04.000Z
zM50iW,CVE-2024-9522,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T11:03:06.000Z
SoLUaY,CVE-2017-2990,92,92,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T11:03:06.000Z
msB9BD,CVE-2022-31499,73,73,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T11:02:05.000Z
aVEQpi,CVE-2019-0986,82,82,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T11:02:05.000Z
aig5NB,CVE-2019-7667,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T11:01:05.000Z
Z6nm0P,CVE-2019-1804,75,75,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T10:59:04.000Z
d2Uhrg,CVE-2020-13118,71,71,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T10:59:04.000Z
QiPGI9,CVE-2016-4557,99,89,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T10:58:05.000Z
UkxUHR,CVE-2017-10959,66,66,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T10:57:05.000Z
P7MWbU,CVE-2016-0051,99,89,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T10:57:05.000Z
wS3_t1,CVE-2024-37288,68,71,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T10:56:04.000Z
dX4igM,CVE-2020-8828,66,66,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T10:55:07.000Z
tJU7yG,CVE-2023-5796,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T10:54:05.000Z
jmD_wJ,CVE-2021-39817,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T10:54:05.000Z
je39ty,CVE-2021-38689,0,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T10:53:05.000Z
mod6_k,CVE-2022-30713,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T10:52:05.000Z
K-1CeZ,CVE-2009-0927,99,99,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T10:51:06.000Z
vFlBU7,CVE-2024-3094,99,89,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T10:50:06.000Z
LE7LIg,CVE-2010-3973,92,86,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T10:50:06.000Z
XUL66C,CVE-2018-17111,66,66,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T10:49:05.000Z
LEyT33,CVE-2009-3869,94,94,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T10:48:05.000Z
1Tt1bb,CVE-2024-54907,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T10:48:05.000Z
wo_EVt,CVE-2024-6297,67,67,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T10:47:05.000Z
K-QygU,CVE-2013-1347,99,89,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T10:47:05.000Z
LExs8q,CVE-2011-3651,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T10:46:05.000Z
eyBVXx,CVE-2020-6145,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T10:45:07.000Z
iAfWFv,CVE-2021-3493,99,99,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T10:45:07.000Z
qAW_yS,CVE-2023-25549,67,67,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T10:43:05.000Z
K-1AGK,CVE-2013-0422,99,99,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T10:43:05.000Z
LExssw,CVE-2011-3652,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T10:42:05.000Z
oqELVu,CVE-2022-44366,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T10:42:05.000Z
VNSs7-,CVE-2018-6063,69,68,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T10:41:05.000Z
VaHlgI,CVE-2018-0213,66,66,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T10:41:05.000Z
S0i3W9,CVE-2017-0059,92,82,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T10:40:07.000Z
zagfNT,CVE-2024-49005,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T10:39:05.000Z
jH5fDu,CVE-2021-22707,74,74,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T10:39:05.000Z
rR4StL,CVE-2023-32513,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T10:38:05.000Z
mE6wR5,CVE-2022-27908,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T10:38:05.000Z
LEyPs5,CVE-2010-0842,99,99,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T10:37:04.000Z
JI5lb_,CVE-2012-0158,99,99,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T10:36:06.000Z
K-0-q-,CVE-2013-0431,99,99,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T10:36:06.000Z
ly7sFB,CVE-2022-0788,66,66,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T10:35:06.000Z
LuTA3h,CVE-2014-4114,99,99,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T10:34:05.000Z
2dxiYN,CVE-2024-55591,99,89,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T10:33:06.000Z
JGYJue,CVE-2010-0840,99,99,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T10:32:05.000Z
U1bRmE,CVE-2017-17215,99,89,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T10:32:05.000Z
rLnYXu,CVE-2023-31152,66,66,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T10:31:05.000Z
Q3lFZu,CVE-2015-7029,65,65,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T10:29:04.000Z
LFQ_6U,CVE-2011-3413,92,92,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T10:28:05.000Z
sRbrs3,CVE-2023-40088,79,79,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T10:28:05.000Z
OX4tyO,CVE-2015-1770,95,86,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T10:27:05.000Z
K_I6qT,CVE-2013-2729,99,99,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T10:27:05.000Z
LE7RU2,CVE-2006-3730,99,96,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T10:26:05.000Z
aPqSiC,CVE-2019-12593,69,69,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T10:26:05.000Z
K_I6qT,CVE-2013-2729,99,99,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T10:25:06.000Z
NoRiC6,CVE-2015-0005,99,99,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T10:24:05.000Z
hJwydD,CVE-2021-22122,71,71,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T10:24:05.000Z
LExkMo,CVE-2013-3354,91,85,Splunk Demo Environment,Default vulnerability risklist,Correlation,,,tenable:sc:vuln,,2025-01-31T10:23:05.000Z
K-06lz,CVE-2011-3402,99,99,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T10:22:04.000Z
K6bbCr,CVE-2014-0514,95,89,Splunk Demo Environment,Default vulnerability risklist,Correlation,,T1588.001,tenable:sc:vuln,,2025-01-31T10:22:04.000Z
